node_id,timestamp,datetime_readable,raw_adc,nilai_mm_s,kelembapan_pct,rssi,status
NODE_01,1784217798,2026-07-16 23:03:18,1367090,0.155,44.04,-56,AMAN
NODE_01,1784217858,2026-07-16 23:04:18,3483656,0.395,51.0,-62,AMAN
NODE_01,1784217918,2026-07-16 23:05:18,5657040,0.641,52.87,-51,AMAN
NODE_01,1784217978,2026-07-16 23:06:18,40061,0.005,44.37,-84,AMAN
NODE_01,1784218038,2026-07-16 23:07:18,1736281,0.197,53.82,-50,AMAN
NODE_01,1784218098,2026-07-16 23:08:18,1325341,0.15,45.18,-79,AMAN
NODE_01,1784218158,2026-07-16 23:09:18,1752507,0.199,44.11,-72,AMAN
NODE_01,1784218218,2026-07-16 23:10:18,2966112,0.336,50.5,-70,AMAN
NODE_01,1784218278,2026-07-16 23:11:18,5858124,0.664,43.7,-45,AMAN
NODE_01,1784218338,2026-07-16 23:12:18,2690166,0.305,51.55,-66,AMAN
NODE_01,1784218398,2026-07-16 23:13:18,1599860,0.181,52.18,-68,AMAN
NODE_01,1784218458,2026-07-16 23:14:18,938576,0.106,52.78,-58,AMAN
NODE_01,1784218518,2026-07-16 23:15:18,5000114,0.566,52.02,-77,AMAN
NODE_01,1784218578,2026-07-16 23:16:18,3643088,0.413,53.79,-67,AMAN
NODE_01,1784218638,2026-07-16 23:17:18,2685832,0.304,44.1,-83,AMAN
NODE_01,1784218698,2026-07-16 23:18:18,2052757,0.233,43.26,-47,AMAN
NODE_01,1784218758,2026-07-16 23:19:18,3611192,0.409,42.19,-85,AMAN
NODE_01,1784218818,2026-07-16 23:20:18,2832977,0.321,52.37,-57,AMAN
NODE_01,1784218878,2026-07-16 23:21:18,2658166,0.301,41.88,-57,AMAN
NODE_01,1784218938,2026-07-16 23:22:18,910358,0.103,52.19,-54,AMAN
NODE_01,1784218998,2026-07-16 23:23:18,4643766,0.526,46.64,-85,AMAN
NODE_01,1784219058,2026-07-16 23:24:18,3185366,0.361,50.81,-65,AMAN
NODE_01,1784219118,2026-07-16 23:25:18,4057967,0.46,48.11,-60,AMAN
NODE_01,1784219178,2026-07-16 23:26:18,4690803,0.531,39.92,-51,AMAN
NODE_01,1784219238,2026-07-16 23:27:18,1530331,0.173,51.12,-56,AMAN
NODE_01,1784219298,2026-07-16 23:28:18,158054,0.018,41.79,-84,AMAN
NODE_01,1784219358,2026-07-16 23:29:18,4436442,0.503,42.2,-79,AMAN
NODE_01,1784219418,2026-07-16 23:30:18,1442751,0.163,47.74,-75,AMAN
NODE_01,1784219478,2026-07-16 23:31:18,4973450,0.563,49.9,-80,AMAN
NODE_01,1784219538,2026-07-16 23:32:18,4041300,0.458,42.36,-83,AMAN
NODE_01,1784219598,2026-07-16 23:33:18,0,0.0,43.68,-56,AMAN
NODE_01,1784219658,2026-07-16 23:34:18,3176656,0.36,49.2,-73,AMAN
NODE_01,1784219718,2026-07-16 23:35:18,2691138,0.305,49.42,-60,AMAN
NODE_01,1784219778,2026-07-16 23:36:18,3123425,0.354,54.3,-76,AMAN
NODE_01,1784219838,2026-07-16 23:37:18,4396821,0.498,51.76,-45,AMAN
NODE_01,1784219898,2026-07-16 23:38:18,2325452,0.263,51.43,-64,AMAN
NODE_01,1784219958,2026-07-16 23:39:18,1908443,0.216,52.15,-52,AMAN
NODE_01,1784220018,2026-07-16 23:40:18,2725388,0.309,46.35,-85,AMAN
NODE_01,1784220078,2026-07-16 23:41:18,0,0.0,39.35,-69,AMAN
NODE_01,1784220138,2026-07-16 23:42:18,5098870,0.578,44.24,-74,AMAN
NODE_01,1784220198,2026-07-16 23:43:18,1383974,0.157,48.41,-46,AMAN
NODE_01,1784220258,2026-07-16 23:44:18,791507,0.09,53.05,-61,AMAN
NODE_01,1784220318,2026-07-16 23:45:18,3086427,0.35,40.43,-82,AMAN
NODE_01,1784220378,2026-07-16 23:46:18,2744624,0.311,52.06,-72,AMAN
NODE_01,1784220438,2026-07-16 23:47:18,2512583,0.285,54.68,-74,AMAN
NODE_01,1784220498,2026-07-16 23:48:18,1134338,0.129,53.81,-73,AMAN
NODE_01,1784220558,2026-07-16 23:49:18,2047620,0.232,42.05,-49,AMAN
NODE_01,1784220618,2026-07-16 23:50:18,1499072,0.17,53.01,-61,AMAN
NODE_01,1784220678,2026-07-16 23:51:18,2117136,0.24,43.91,-51,AMAN
NODE_01,1784220738,2026-07-16 23:52:18,3711977,0.421,47.77,-45,AMAN
NODE_01,1784220798,2026-07-16 23:53:18,0,0.0,41.85,-72,AMAN
NODE_01,1784220858,2026-07-16 23:54:18,5331085,0.604,42.09,-66,AMAN
NODE_01,1784220918,2026-07-16 23:55:18,2558558,0.29,50.62,-65,AMAN
NODE_01,1784220978,2026-07-16 23:56:18,0,0.0,47.45,-76,AMAN
NODE_01,1784221038,2026-07-16 23:57:18,2481257,0.281,42.02,-84,AMAN
NODE_01,1784221098,2026-07-16 23:58:18,3871016,0.439,54.75,-64,AMAN
NODE_01,1784221158,2026-07-16 23:59:18,2617492,0.297,55.63,-54,AMAN
NODE_01,1784221218,2026-07-17 00:00:18,4314051,0.489,42.66,-55,AMAN
NODE_01,1784221278,2026-07-17 00:01:18,2724003,0.309,49.93,-80,AMAN
NODE_01,1784221338,2026-07-17 00:02:18,1983335,0.225,49.9,-57,AMAN
NODE_01,1784221398,2026-07-17 00:03:18,1874999,0.212,48.51,-45,AMAN
NODE_01,1784221458,2026-07-17 00:04:18,705903,0.08,44.49,-52,AMAN
NODE_01,1784221518,2026-07-17 00:05:18,4381324,0.496,50.17,-47,AMAN
NODE_01,1784221578,2026-07-17 00:06:18,4145813,0.47,45.72,-45,AMAN
NODE_01,1784221638,2026-07-17 00:07:18,4871484,0.552,54.12,-68,AMAN
NODE_01,1784221698,2026-07-17 00:08:18,1980870,0.224,54.71,-83,AMAN
NODE_01,1784221758,2026-07-17 00:09:18,2539804,0.288,45.36,-83,AMAN
NODE_01,1784221818,2026-07-17 00:10:18,2166593,0.245,43.46,-66,AMAN
NODE_01,1784221878,2026-07-17 00:11:18,2327429,0.264,51.38,-77,AMAN
NODE_01,1784221938,2026-07-17 00:12:18,2020528,0.229,44.29,-58,AMAN
NODE_01,1784221998,2026-07-17 00:13:18,2900647,0.329,48.29,-48,AMAN
NODE_01,1784222058,2026-07-17 00:14:18,5893330,0.668,41.8,-48,AMAN
NODE_01,1784222118,2026-07-17 00:15:18,574801,0.065,40.56,-46,AMAN
NODE_01,1784222178,2026-07-17 00:16:18,3463612,0.392,52.07,-64,AMAN
NODE_01,1784222238,2026-07-17 00:17:18,2709496,0.307,52.43,-51,AMAN
NODE_01,1784222298,2026-07-17 00:18:18,3760197,0.426,43.2,-73,AMAN
NODE_01,1784222358,2026-07-17 00:19:18,887376,0.101,50.51,-78,AMAN
NODE_01,1784222418,2026-07-17 00:20:18,3514693,0.398,51.74,-56,AMAN
NODE_01,1784222478,2026-07-17 00:21:18,1224224,0.139,41.94,-79,AMAN
NODE_01,1784222538,2026-07-17 00:22:18,3820946,0.433,53.57,-73,AMAN
NODE_01,1784222598,2026-07-17 00:23:18,3475265,0.394,53.1,-82,AMAN
NODE_01,1784222658,2026-07-17 00:24:18,3530363,0.4,47.11,-63,AMAN
NODE_01,1784222718,2026-07-17 00:25:18,2925674,0.331,48.86,-83,AMAN
NODE_01,1784222778,2026-07-17 00:26:18,3327265,0.377,53.47,-74,AMAN
NODE_01,1784222838,2026-07-17 00:27:18,1121236,0.127,50.74,-57,AMAN
NODE_01,1784222898,2026-07-17 00:28:18,4285268,0.486,53.6,-67,AMAN
NODE_01,1784222958,2026-07-17 00:29:18,2938434,0.333,47.95,-48,AMAN
NODE_01,1784223018,2026-07-17 00:30:18,3067569,0.348,47.05,-82,AMAN
NODE_01,1784223078,2026-07-17 00:31:18,5671070,0.643,54.53,-58,AMAN
NODE_01,1784223138,2026-07-17 00:32:18,3001516,0.34,50.67,-64,AMAN
NODE_01,1784223198,2026-07-17 00:33:18,5291087,0.599,53.14,-62,AMAN
NODE_01,1784223258,2026-07-17 00:34:18,3102564,0.352,50.84,-45,AMAN
NODE_01,1784223318,2026-07-17 00:35:18,2598860,0.294,52.82,-85,AMAN
NODE_01,1784223378,2026-07-17 00:36:18,2172829,0.246,42.81,-72,AMAN
NODE_01,1784223438,2026-07-17 00:37:18,56032,0.006,50.73,-55,AMAN
NODE_01,1784223498,2026-07-17 00:38:18,3169122,0.359,46.22,-65,AMAN
NODE_01,1784223558,2026-07-17 00:39:18,1062727,0.12,40.73,-69,AMAN
NODE_01,1784223618,2026-07-17 00:40:18,2968553,0.336,41.0,-73,AMAN
NODE_01,1784223678,2026-07-17 00:41:18,3134808,0.355,54.24,-65,AMAN
NODE_01,1784223738,2026-07-17 00:42:18,2291656,0.26,50.29,-55,AMAN
NODE_01,1784223798,2026-07-17 00:43:18,2105383,0.239,42.96,-58,AMAN
NODE_01,1784223858,2026-07-17 00:44:18,1202665,0.136,48.99,-77,AMAN
NODE_01,1784223918,2026-07-17 00:45:18,2693786,0.305,44.22,-58,AMAN
NODE_01,1784223978,2026-07-17 00:46:18,4542846,0.515,45.23,-85,AMAN
NODE_01,1784224038,2026-07-17 00:47:18,819961,0.093,52.38,-58,AMAN
NODE_01,1784224098,2026-07-17 00:48:18,3464827,0.393,42.03,-85,AMAN
NODE_01,1784224158,2026-07-17 00:49:18,3236950,0.367,53.13,-81,AMAN
NODE_01,1784224218,2026-07-17 00:50:18,385695,0.044,39.86,-75,AMAN
NODE_01,1784224278,2026-07-17 00:51:18,2093323,0.237,44.88,-54,AMAN
NODE_01,1784224338,2026-07-17 00:52:18,1546692,0.175,51.49,-59,AMAN
NODE_01,1784224398,2026-07-17 00:53:18,4436579,0.503,51.48,-81,AMAN
NODE_01,1784224458,2026-07-17 00:54:18,3059372,0.347,53.16,-68,AMAN
NODE_01,1784224518,2026-07-17 00:55:18,286854,0.032,54.68,-84,AMAN
NODE_01,1784224578,2026-07-17 00:56:18,297228,0.034,42.3,-49,AMAN
NODE_01,1784224638,2026-07-17 00:57:18,1804704,0.204,53.03,-67,AMAN
NODE_01,1784224698,2026-07-17 00:58:18,2714067,0.307,45.25,-80,AMAN
NODE_01,1784224758,2026-07-17 00:59:18,5316081,0.602,46.75,-50,AMAN
NODE_01,1784224818,2026-07-17 01:00:18,1897583,0.215,50.85,-71,AMAN
NODE_01,1784224878,2026-07-17 01:01:18,1043434,0.118,51.44,-63,AMAN
NODE_01,1784224938,2026-07-17 01:02:18,3360774,0.381,42.31,-64,AMAN
NODE_01,1784224998,2026-07-17 01:03:18,2113743,0.239,44.44,-65,AMAN
NODE_01,1784225058,2026-07-17 01:04:18,2151619,0.244,46.92,-67,AMAN
NODE_01,1784225118,2026-07-17 01:05:18,424034,0.048,48.52,-61,AMAN
NODE_01,1784225178,2026-07-17 01:06:18,3685951,0.418,53.97,-55,AMAN
NODE_01,1784225238,2026-07-17 01:07:18,0,0.0,43.31,-78,AMAN
NODE_01,1784225298,2026-07-17 01:08:18,637044,0.072,52.04,-60,AMAN
NODE_01,1784225358,2026-07-17 01:09:18,0,0.0,51.48,-50,AMAN
NODE_01,1784225418,2026-07-17 01:10:18,1282503,0.145,44.22,-84,AMAN
NODE_01,1784225478,2026-07-17 01:11:18,1665071,0.189,50.22,-67,AMAN
NODE_01,1784225538,2026-07-17 01:12:18,1649511,0.187,39.97,-57,AMAN
NODE_01,1784225598,2026-07-17 01:13:18,3029669,0.343,51.64,-80,AMAN
NODE_01,1784225658,2026-07-17 01:14:18,1957184,0.222,54.31,-78,AMAN
NODE_01,1784225718,2026-07-17 01:15:18,3693031,0.418,52.86,-80,AMAN
NODE_01,1784225778,2026-07-17 01:16:18,5259765,0.596,40.79,-50,AMAN
NODE_01,1784225838,2026-07-17 01:17:18,3340820,0.379,51.31,-77,AMAN
NODE_01,1784225898,2026-07-17 01:18:18,3614792,0.41,39.98,-74,AMAN
NODE_01,1784225958,2026-07-17 01:19:18,5845870,0.662,40.11,-83,AMAN
NODE_01,1784226018,2026-07-17 01:20:18,4076356,0.462,49.78,-45,AMAN
NODE_01,1784226078,2026-07-17 01:21:18,1605620,0.182,52.04,-55,AMAN
NODE_01,1784226138,2026-07-17 01:22:18,1698163,0.192,51.53,-79,AMAN
NODE_01,1784226198,2026-07-17 01:23:18,3306355,0.375,51.98,-78,AMAN
NODE_01,1784226258,2026-07-17 01:24:18,3037403,0.344,54.52,-45,AMAN
NODE_01,1784226318,2026-07-17 01:25:18,1763662,0.2,44.64,-50,AMAN
NODE_01,1784226378,2026-07-17 01:26:18,3767348,0.427,46.92,-47,AMAN
NODE_01,1784226438,2026-07-17 01:27:18,3817673,0.433,49.9,-61,AMAN
NODE_01,1784226498,2026-07-17 01:28:18,0,0.0,42.7,-46,AMAN
NODE_01,1784226558,2026-07-17 01:29:18,4728285,0.536,54.23,-78,AMAN
NODE_01,1784226618,2026-07-17 01:30:18,2682914,0.304,53.55,-72,AMAN
NODE_01,1784226678,2026-07-17 01:31:18,5616886,0.636,54.2,-64,AMAN
NODE_01,1784226738,2026-07-17 01:32:18,503949,0.057,44.24,-72,AMAN
NODE_01,1784226798,2026-07-17 01:33:18,3093602,0.35,48.8,-65,AMAN
NODE_01,1784226858,2026-07-17 01:34:18,755915,0.086,52.97,-59,AMAN
NODE_01,1784226918,2026-07-17 01:35:18,1127159,0.128,46.2,-55,AMAN
NODE_01,1784226978,2026-07-17 01:36:18,2596865,0.294,44.68,-65,AMAN
NODE_01,1784227038,2026-07-17 01:37:18,4545218,0.515,47.25,-85,AMAN
NODE_01,1784227098,2026-07-17 01:38:18,3183695,0.361,53.42,-51,AMAN
NODE_01,1784227158,2026-07-17 01:39:18,4854095,0.55,54.54,-82,AMAN
NODE_01,1784227218,2026-07-17 01:40:18,1022958,0.116,45.69,-84,AMAN
NODE_01,1784227278,2026-07-17 01:41:18,1277913,0.145,46.02,-66,AMAN
NODE_01,1784227338,2026-07-17 01:42:18,1951120,0.221,48.24,-54,AMAN
NODE_01,1784227398,2026-07-17 01:43:18,1760887,0.2,44.89,-76,AMAN
NODE_01,1784227458,2026-07-17 01:44:18,3647377,0.413,46.61,-72,AMAN
NODE_01,1784227518,2026-07-17 01:45:18,2285556,0.259,39.53,-74,AMAN
NODE_01,1784227578,2026-07-17 01:46:18,5585530,0.633,51.39,-57,AMAN
NODE_01,1784227638,2026-07-17 01:47:18,3461503,0.392,42.14,-83,AMAN
NODE_01,1784227698,2026-07-17 01:48:18,3166923,0.359,52.86,-63,AMAN
NODE_01,1784227758,2026-07-17 01:49:18,2544466,0.288,43.25,-46,AMAN
NODE_01,1784227818,2026-07-17 01:50:18,2785755,0.316,40.83,-69,AMAN
NODE_01,1784227878,2026-07-17 01:51:18,134809,0.015,41.93,-57,AMAN
NODE_01,1784227938,2026-07-17 01:52:18,3284226,0.372,41.79,-68,AMAN
NODE_01,1784227998,2026-07-17 01:53:18,1383296,0.157,44.94,-48,AMAN
NODE_01,1784228058,2026-07-17 01:54:18,3935749,0.446,50.22,-71,AMAN
NODE_01,1784228118,2026-07-17 01:55:18,1438052,0.163,44.13,-80,AMAN
NODE_01,1784228178,2026-07-17 01:56:18,812968,0.092,50.02,-81,AMAN
NODE_01,1784228238,2026-07-17 01:57:18,2761070,0.313,53.37,-82,AMAN
NODE_01,1784228298,2026-07-17 01:58:18,650958,0.074,40.72,-73,AMAN
NODE_01,1784228358,2026-07-17 01:59:18,2857886,0.324,39.31,-57,AMAN
NODE_01,1784228418,2026-07-17 02:00:18,1252563,0.142,41.39,-57,AMAN
NODE_01,1784228478,2026-07-17 02:01:18,1293206,0.147,52.34,-71,AMAN
NODE_01,1784228538,2026-07-17 02:02:18,2545513,0.288,43.14,-73,AMAN
NODE_01,1784228598,2026-07-17 02:03:18,0,0.0,55.28,-77,AMAN
NODE_01,1784228658,2026-07-17 02:04:18,485262,0.055,47.91,-75,AMAN
NODE_01,1784228718,2026-07-17 02:05:18,2589856,0.293,40.74,-81,AMAN
NODE_01,1784228778,2026-07-17 02:06:18,0,0.0,49.69,-84,AMAN
NODE_01,1784228838,2026-07-17 02:07:18,1998299,0.226,49.8,-48,AMAN
NODE_01,1784228898,2026-07-17 02:08:18,4403330,0.499,42.61,-52,AMAN
NODE_01,1784228958,2026-07-17 02:09:18,4507349,0.511,48.19,-61,AMAN
NODE_01,1784229018,2026-07-17 02:10:18,4215625,0.478,54.94,-60,AMAN
NODE_01,1784229078,2026-07-17 02:11:18,1983004,0.225,46.64,-55,AMAN
NODE_01,1784229138,2026-07-17 02:12:18,3789835,0.429,49.86,-60,AMAN
NODE_01,1784229198,2026-07-17 02:13:18,2258810,0.256,45.76,-62,AMAN
NODE_01,1784229258,2026-07-17 02:14:18,2320892,0.263,47.78,-77,AMAN
NODE_01,1784229318,2026-07-17 02:15:18,2805622,0.318,48.91,-48,AMAN
NODE_01,1784229378,2026-07-17 02:16:18,3484908,0.395,52.19,-56,AMAN
NODE_01,1784229438,2026-07-17 02:17:18,3900876,0.442,48.43,-69,AMAN
NODE_01,1784229498,2026-07-17 02:18:18,4417285,0.5,44.74,-48,AMAN
NODE_01,1784229558,2026-07-17 02:19:18,2124959,0.241,52.83,-53,AMAN
NODE_01,1784229618,2026-07-17 02:20:18,687300,0.078,41.75,-68,AMAN
NODE_01,1784229678,2026-07-17 02:21:18,2971745,0.337,52.26,-83,AMAN
NODE_01,1784229738,2026-07-17 02:22:18,650305,0.074,53.94,-59,AMAN
NODE_01,1784229798,2026-07-17 02:23:18,1798595,0.204,43.63,-57,AMAN
NODE_01,1784229858,2026-07-17 02:24:18,1825058,0.207,41.88,-63,AMAN
NODE_01,1784229918,2026-07-17 02:25:18,3230252,0.366,40.47,-68,AMAN
NODE_01,1784229978,2026-07-17 02:26:18,959478,0.109,46.32,-57,AMAN
NODE_01,1784230038,2026-07-17 02:27:18,105631,0.012,48.46,-80,AMAN
NODE_01,1784230098,2026-07-17 02:28:18,5809972,0.658,41.96,-81,AMAN
NODE_01,1784230158,2026-07-17 02:29:18,3794813,0.43,47.2,-82,AMAN
NODE_01,1784230218,2026-07-17 02:30:18,4608887,0.522,46.38,-51,AMAN
NODE_01,1784230278,2026-07-17 02:31:18,3534557,0.4,43.98,-74,AMAN
NODE_01,1784230338,2026-07-17 02:32:18,3179038,0.36,46.14,-57,AMAN
NODE_01,1784230398,2026-07-17 02:33:18,1756559,0.199,45.85,-83,AMAN
NODE_01,1784230458,2026-07-17 02:34:18,318793,0.036,54.78,-76,AMAN
NODE_01,1784230518,2026-07-17 02:35:18,2138704,0.242,51.44,-57,AMAN
NODE_01,1784230578,2026-07-17 02:36:18,1564869,0.177,48.3,-84,AMAN
NODE_01,1784230638,2026-07-17 02:37:18,3253067,0.369,49.81,-77,AMAN
NODE_01,1784230698,2026-07-17 02:38:18,3434164,0.389,44.17,-78,AMAN
NODE_01,1784230758,2026-07-17 02:39:18,3456311,0.392,53.96,-46,AMAN
NODE_01,1784230818,2026-07-17 02:40:18,2655665,0.301,43.74,-63,AMAN
NODE_01,1784230878,2026-07-17 02:41:18,3404738,0.386,45.65,-47,AMAN
NODE_01,1784230938,2026-07-17 02:42:18,2606305,0.295,41.39,-50,AMAN
NODE_01,1784230998,2026-07-17 02:43:18,0,0.0,52.48,-52,AMAN
NODE_01,1784231058,2026-07-17 02:44:18,2512042,0.285,53.39,-53,AMAN
NODE_01,1784231118,2026-07-17 02:45:18,1885026,0.214,42.8,-81,AMAN
NODE_01,1784231178,2026-07-17 02:46:18,4742045,0.537,51.25,-74,AMAN
NODE_01,1784231238,2026-07-17 02:47:18,2933949,0.332,52.39,-46,AMAN
NODE_01,1784231298,2026-07-17 02:48:18,3513914,0.398,44.75,-46,AMAN
NODE_01,1784231358,2026-07-17 02:49:18,145953,0.017,41.86,-59,AMAN
NODE_01,1784231418,2026-07-17 02:50:18,0,0.0,42.48,-68,AMAN
NODE_01,1784231478,2026-07-17 02:51:18,2106728,0.239,43.66,-55,AMAN
NODE_01,1784231538,2026-07-17 02:52:18,5328196,0.604,43.57,-55,AMAN
NODE_01,1784231598,2026-07-17 02:53:18,2619234,0.297,48.33,-85,AMAN
NODE_01,1784231658,2026-07-17 02:54:18,2101270,0.238,45.6,-64,AMAN
NODE_01,1784231718,2026-07-17 02:55:18,0,0.0,44.5,-50,AMAN
NODE_01,1784231778,2026-07-17 02:56:18,3252359,0.368,43.78,-46,AMAN
NODE_01,1784231838,2026-07-17 02:57:18,2474897,0.28,45.58,-84,AMAN
NODE_01,1784231898,2026-07-17 02:58:18,36884,0.004,49.74,-64,AMAN
NODE_01,1784231958,2026-07-17 02:59:18,1786563,0.202,54.85,-77,AMAN
NODE_01,1784232018,2026-07-17 03:00:18,2482550,0.281,51.92,-47,AMAN
NODE_01,1784232078,2026-07-17 03:01:18,2947281,0.334,55.22,-53,AMAN
NODE_01,1784232138,2026-07-17 03:02:18,133178,0.015,46.78,-61,AMAN
NODE_01,1784232198,2026-07-17 03:03:18,2601305,0.295,53.55,-51,AMAN
NODE_01,1784232258,2026-07-17 03:04:18,2474843,0.28,51.98,-61,AMAN
NODE_01,1784232318,2026-07-17 03:05:18,2672830,0.303,53.75,-82,AMAN
NODE_01,1784232378,2026-07-17 03:06:18,2211031,0.251,41.11,-61,AMAN
NODE_01,1784232438,2026-07-17 03:07:18,2384817,0.27,43.59,-85,AMAN
NODE_01,1784232498,2026-07-17 03:08:18,2571557,0.291,46.21,-72,AMAN
NODE_01,1784232558,2026-07-17 03:09:18,3623888,0.411,48.12,-84,AMAN
NODE_01,1784232618,2026-07-17 03:10:18,1521048,0.172,52.5,-47,AMAN
NODE_01,1784232678,2026-07-17 03:11:18,4920213,0.557,52.68,-51,AMAN
NODE_01,1784232738,2026-07-17 03:12:18,339824,0.039,47.09,-63,AMAN
NODE_01,1784232798,2026-07-17 03:13:18,3996304,0.453,44.7,-46,AMAN
NODE_01,1784232858,2026-07-17 03:14:18,5101478,0.578,49.51,-50,AMAN
NODE_01,1784232918,2026-07-17 03:15:18,3644749,0.413,40.98,-47,AMAN
NODE_01,1784232978,2026-07-17 03:16:18,3225862,0.365,42.39,-56,AMAN
NODE_01,1784233038,2026-07-17 03:17:18,1899665,0.215,45.04,-78,AMAN
NODE_01,1784233098,2026-07-17 03:18:18,1259262,0.143,51.54,-74,AMAN
NODE_01,1784233158,2026-07-17 03:19:18,2150328,0.244,49.19,-83,AMAN
NODE_01,1784233218,2026-07-17 03:20:18,4779936,0.542,44.3,-54,AMAN
NODE_01,1784233278,2026-07-17 03:21:18,2490476,0.282,40.6,-75,AMAN
NODE_01,1784233338,2026-07-17 03:22:18,1625159,0.184,47.6,-71,AMAN
NODE_01,1784233398,2026-07-17 03:23:18,2352996,0.267,47.54,-66,AMAN
NODE_01,1784233458,2026-07-17 03:24:18,1931828,0.219,54.73,-84,AMAN
NODE_01,1784233518,2026-07-17 03:25:18,3291584,0.373,42.65,-84,AMAN
NODE_01,1784233578,2026-07-17 03:26:18,2104405,0.238,51.4,-56,AMAN
NODE_01,1784233638,2026-07-17 03:27:18,990421,0.112,48.42,-82,AMAN
NODE_01,1784233698,2026-07-17 03:28:18,2170310,0.246,53.17,-47,AMAN
NODE_01,1784233758,2026-07-17 03:29:18,1544547,0.175,50.62,-60,AMAN
NODE_01,1784233818,2026-07-17 03:30:18,0,0.0,43.06,-81,AMAN
NODE_01,1784233878,2026-07-17 03:31:18,1254387,0.142,47.48,-77,AMAN
NODE_01,1784233938,2026-07-17 03:32:18,2315534,0.262,46.71,-50,AMAN
NODE_01,1784233998,2026-07-17 03:33:18,3515235,0.398,51.74,-45,AMAN
NODE_01,1784234058,2026-07-17 03:34:18,5419506,0.614,49.05,-53,AMAN
NODE_01,1784234118,2026-07-17 03:35:18,5671290,0.643,44.99,-81,AMAN
NODE_01,1784234178,2026-07-17 03:36:18,2907103,0.329,42.38,-58,AMAN
NODE_01,1784234238,2026-07-17 03:37:18,360439,0.041,54.62,-64,AMAN
NODE_01,1784234298,2026-07-17 03:38:18,645912,0.073,49.59,-58,AMAN
NODE_01,1784234358,2026-07-17 03:39:18,2175346,0.246,48.82,-71,AMAN
NODE_01,1784234418,2026-07-17 03:40:18,3151116,0.357,39.36,-48,AMAN
NODE_01,1784234478,2026-07-17 03:41:18,2588852,0.293,46.75,-77,AMAN
NODE_01,1784234538,2026-07-17 03:42:18,20678,0.002,45.55,-54,AMAN
NODE_01,1784234598,2026-07-17 03:43:18,3981974,0.451,52.44,-81,AMAN
NODE_01,1784234658,2026-07-17 03:44:18,2141754,0.243,46.14,-51,AMAN
NODE_01,1784234718,2026-07-17 03:45:18,3312360,0.375,52.69,-45,AMAN
NODE_01,1784234778,2026-07-17 03:46:18,333454,0.038,53.09,-72,AMAN
NODE_01,1784234838,2026-07-17 03:47:18,2911162,0.33,42.33,-83,AMAN
NODE_01,1784234898,2026-07-17 03:48:18,2225780,0.252,45.88,-51,AMAN
NODE_01,1784234958,2026-07-17 03:49:18,1883532,0.213,50.55,-54,AMAN
NODE_01,1784235018,2026-07-17 03:50:18,47136,0.005,45.05,-75,AMAN
NODE_01,1784235078,2026-07-17 03:51:18,2487777,0.282,46.22,-75,AMAN
NODE_01,1784235138,2026-07-17 03:52:18,4689992,0.531,41.51,-52,AMAN
NODE_01,1784235198,2026-07-17 03:53:18,5205782,0.59,40.81,-63,AMAN
NODE_01,1784235258,2026-07-17 03:54:18,1553027,0.176,50.2,-81,AMAN
NODE_01,1784235318,2026-07-17 03:55:18,3470240,0.393,47.44,-51,AMAN
NODE_01,1784235378,2026-07-17 03:56:18,5219927,0.591,42.27,-72,AMAN
NODE_01,1784235438,2026-07-17 03:57:18,1835363,0.208,46.3,-48,AMAN
NODE_01,1784235498,2026-07-17 03:58:18,3935518,0.446,52.96,-54,AMAN
NODE_01,1784235558,2026-07-17 03:59:18,2944527,0.334,52.36,-66,AMAN
NODE_01,1784235618,2026-07-17 04:00:18,2372676,0.269,39.96,-62,AMAN
NODE_01,1784235678,2026-07-17 04:01:18,782589,0.089,41.66,-67,AMAN
NODE_01,1784235738,2026-07-17 04:02:18,3075837,0.348,53.12,-75,AMAN
NODE_01,1784235798,2026-07-17 04:03:18,762236,0.086,49.54,-81,AMAN
NODE_01,1784235858,2026-07-17 04:04:18,1587135,0.18,50.37,-57,AMAN
NODE_01,1784235918,2026-07-17 04:05:18,723669,0.082,50.65,-67,AMAN
NODE_01,1784235978,2026-07-17 04:06:18,607157,0.069,53.02,-81,AMAN
NODE_01,1784236038,2026-07-17 04:07:18,4657764,0.528,41.1,-50,AMAN
NODE_01,1784236098,2026-07-17 04:08:18,2369039,0.268,49.76,-85,AMAN
NODE_01,1784236158,2026-07-17 04:09:18,4357878,0.494,47.8,-54,AMAN
NODE_01,1784236218,2026-07-17 04:10:18,613477,0.07,48.46,-82,AMAN
NODE_01,1784236278,2026-07-17 04:11:18,4134419,0.468,41.5,-56,AMAN
NODE_01,1784236338,2026-07-17 04:12:18,171019,0.019,41.09,-46,AMAN
NODE_01,1784236398,2026-07-17 04:13:18,4650303,0.527,50.98,-68,AMAN
NODE_01,1784236458,2026-07-17 04:14:18,3172261,0.359,42.75,-60,AMAN
NODE_01,1784236518,2026-07-17 04:15:18,1356469,0.154,51.44,-70,AMAN
NODE_01,1784236578,2026-07-17 04:16:18,1630804,0.185,53.12,-48,AMAN
NODE_01,1784236638,2026-07-17 04:17:18,498659,0.056,40.13,-45,AMAN
NODE_01,1784236698,2026-07-17 04:18:18,2085030,0.236,50.99,-77,AMAN
NODE_01,1784236758,2026-07-17 04:19:18,3468140,0.393,48.27,-59,AMAN
NODE_01,1784236818,2026-07-17 04:20:18,4036819,0.457,46.95,-84,AMAN
